#Rev: sensefly/geoinfo/3
fileName	latitude	longitude	altitude_wgs84
DSC04252.JPG	24.3321977070	124.0795505211	181.7741699219	
DSC04253.JPG	24.3317888643	124.0794894990	180.7365264893	
DSC04254.JPG	24.3314019646	124.0793504707	180.5100708008	
DSC04255.JPG	24.3309986299	124.0792550246	180.0194244385	
DSC04256.JPG	24.3305986642	124.0791500907	182.0941314697	
DSC04257.JPG	24.3301880423	124.0790957333	181.4701995850	
DSC04258.JPG	24.3297855354	124.0789787326	181.3528747559	
DSC04259.JPG	24.3293752278	124.0788774782	181.8296203613	
DSC04260.JPG	24.3289656347	124.0787757969	182.6973114014	
DSC04261.JPG	24.3285689426	124.0786423338	183.4787750244	
DSC04262.JPG	24.3281473489	124.0785550484	181.7748413086	
DSC04263.JPG	24.3277481099	124.0784354894	179.9990539551	
DSC04264.JPG	24.3273467397	124.0783296855	180.9266662598	
DSC04265.JPG	24.3269372032	124.0782681358	179.7900238037	
DSC04266.JPG	24.3265480234	124.0781385122	181.1004180908	
DSC04267.JPG	24.3261242820	124.0780498186	180.5440673828	
DSC04268.JPG	24.3257453221	124.0779106109	180.5724334717	
DSC04269.JPG	24.3253272584	124.0778302252	180.0072479248	
DSC04270.JPG	24.3249259538	124.0777311986	179.6622772217	
DSC04271.JPG	24.3252597814	124.0786258884	179.1379852295	
DSC04272.JPG	24.3259506241	124.0787825196	180.6922149658	
DSC04273.JPG	24.3266174028	124.0789588676	182.0281677246	
DSC04274.JPG	24.3272907912	124.0791384522	183.2482299805	
DSC04275.JPG	24.3279608852	124.0793191507	183.0482635498	
DSC04276.JPG	24.3286347090	124.0794690663	182.4891510010	
DSC04277.JPG	24.3292886412	124.0796809395	183.3023071289	
DSC04278.JPG	24.3299628482	124.0798288477	183.3622131348	
DSC04279.JPG	24.3306159690	124.0799842120	183.7132110596	
DSC04280.JPG	24.3312664890	124.0801663594	184.0296936035	
DSC04281.JPG	24.3319404564	124.0803386467	183.5268707275	
DSC04282.JPG	24.3325804768	124.0805010843	185.8132324219	
DSC04283.JPG	24.3332001249	124.0806805027	186.1533050537	
DSC04284.JPG	24.3328871964	124.0813707825	183.5144653320	
DSC04285.JPG	24.3324507971	124.0812745152	181.1335906982	
DSC04286.JPG	24.3320395009	124.0811806412	180.3284149170	
DSC04287.JPG	24.3316282555	124.0810812895	181.4347229004	
DSC04288.JPG	24.3312422527	124.0809341878	181.6266632080	
DSC04289.JPG	24.3308211691	124.0808450658	179.3003387451	
DSC04290.JPG	24.3303953777	124.0807721494	180.6216583252	
DSC04291.JPG	24.3299794867	124.0806552009	179.6902465820	
DSC04292.JPG	24.3295619756	124.0805547159	180.8102722168	
DSC04293.JPG	24.3291594695	124.0804523367	179.2066192627	
DSC04294.JPG	24.3287443561	124.0803379149	179.1196746826	
